blockHash	blockNumber	from	gas	gasPrice	hash	input	nonce	r	s	to	transactionIndex	v	value	contextData.timestampMillis	payload.blockHash	payload.blockNumber	payload.from	payload.gas	payload.gasPrice	payload.hash	payload.input	payload.nonce	payload.r	payload.s	payload.to	payload.transactionIndex	payload.v	payload.value	payload.properties.blockHash	payload.properties.blockNumber	payload.properties.from	payload.properties.gas	payload.properties.gasPrice	payload.properties.hash	payload.properties.input	payload.properties.nonce	payload.properties.r	payload.properties.s	payload.properties.to	payload.properties.transactionIndex	payload.properties.v	payload.properties.value	contextData.deviceTemplate	contextData.device	contextData.clientConnection	contextData.clientSession	contextData.user	contextData.timezoneId	contextData.timestamp	contextData.source
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	string	string	string	string	string	string	string
																																											meta	meta	meta	meta	meta	meta	meta	meta
4.560041416330311e+76	8600189.0	8.364213173145971e+47	21000.0	50000000000.0	3.718210092647365e+76	0.0	4.0	6.641262805574568e+76	4.176942296864532e+76	2.546838755926942e+46	0.0	38.0	2.4102153e+17	1570193269560.0																																	gjuan	UTC	2019-10-04T12:47:49Z	FLOWENGINE
1.1128293068598766e+77	8600190.0	5.616731559252231e+44	50000.0	1000000000.0	7.718939117525277e+76	0.0	593113.0	5.516560263268793e+76	1.5055159123342428e+76	2.54011695692857e+47	0.0	37.0	5.8803811e+16	1570193270738.0																																	gjuan	UTC	2019-10-04T12:47:50Z	FLOWENGINE
3.217581708908566e+76	8600191.0	1.0679612084668451e+48	1000000.0	60000000000.0	3.1331872334204044e+76	5.615615693822036e+163	45.0	7.82489968355882e+76	4.7927763461424825e+76	2.0284109116882814e+47	0.0	37.0	0.0	1570193271498.0																																	gjuan	UTC	2019-10-04T12:47:51Z	FLOWENGINE
7.82934229659006e+76	8600193.0	5.5217354344512e+46	65000.0	31000000000.0	4.053165384747405e+76	3.8020752995870066e+163	18941.0	3.894722806884633e+76	3.3283586797014176e+76	1.0982558782648896e+48	0.0	28.0	0.0	1570193273503.0																																	gjuan	UTC	2019-10-04T12:47:53Z	FLOWENGINE
1.0653627192692607e+75	8600194.0	8.624455423940907e+47	21000.0	70000000000.0	9.617890989480002e+76	0.0	28.0	2.6585452297687943e+76	9.363761910161032e+75	5.367150195928427e+47	0.0	37.0	2.1785300000000003e+18	1570193274754.0																																	gjuan	UTC	2019-10-04T12:47:54Z	FLOWENGINE
6.498936238123764e+76	8600195.0	1.0851542279218479e+46	166666.0	50000000000.0	7.00971193892094e+76	0.0	226.0	3.3632267628825776e+76	3.491958972877002e+75	1.4029569708973818e+48	0.0	38.0	4.901828e+16	1570193275560.0																																	gjuan	UTC	2019-10-04T12:47:55Z	FLOWENGINE
5.788679844843811e+76	8600196.0	1.2702150472026983e+48	60000.0	100000000000.0	3.820926114927024e+76	3.8020752995870066e+163	15.0	6.71672430793555e+76	1.2671883270262236e+76	1.2488751460129641e+48	0.0	38.0	0.0	1570193276718.0																																	gjuan	UTC	2019-10-04T12:47:56Z	FLOWENGINE
2.3603389898005317e+76	8600197.0	1.115941593688243e+48	21000.0	60000000000.0	6.942401706292329e+76	0.0	19.0	8.871559983761781e+76	2.5332097059634333e+76	1.744494182425748e+47	0.0	38.0	2.69e+17	1570193277719.0																																	gjuan	UTC	2019-10-04T12:47:57Z	FLOWENGINE
5.957151811448377e+76	8600198.0	1.1740933096958394e+48	21000.0	50000000000.0	3.810163695049361e+76	0.0	3763.0	2.9044477158443105e+76	3.823914987951358e+76	1.394997170000232e+48	0.0	37.0	5.493613e+16	1570193278749.0																																	gjuan	UTC	2019-10-04T12:47:58Z	FLOWENGINE
3.10609576615019e+76	8600200.0	1.3704719814734517e+48	90000.0	60000000000.0	4.535571696987766e+76	3.8020752995870066e+163	43681.0	1.783545239902588e+76	5.1631311757833694e+76	2.5167136465468773e+47	0.0	37.0	0.0	1570193280636.0																																	gjuan	UTC	2019-10-04T12:48:00Z	FLOWENGINE
5.8920512688725284e+75	8600201.0	2.1595385980834165e+47	60000.0	32000000000.0	5.81075841198663e+76	3.8020752995870066e+163	4421.0	1.0432632590693889e+77	3.65703337657916e+76	2.1583107490157625e+47	0.0	28.0	0.0	1570193281529.0																																	gjuan	UTC	2019-10-04T12:48:01Z	FLOWENGINE
5.818970090705868e+76	8600202.0	7.52450464258606e+47	21000.0	41000000000.0	5.157256699896808e+76	0.0	1.0	7.675234286649933e+76	2.0665577638702012e+76	7.755604740411888e+47	0.0	28.0	5.047945e+16	1570193282561.0																																	gjuan	UTC	2019-10-04T12:48:02Z	FLOWENGINE
9.269058756401313e+76	8600203.0	2.4204502704357718e+47	50000.0	1000000000.0	2.4173843375219996e+76	0.0	4487052.0	9.32288410942405e+75	2.6587168593517968e+76	6.228445613842035e+47	0.0	38.0	2.3034139e+17	1570193284034.0																																	gjuan	UTC	2019-10-04T12:48:04Z	FLOWENGINE
1.0578605893009286e+77	8600204.0	1.1919963315755907e+48	166666.0	50000000000.0	3.2981839112840764e+76	0.0	306.0	4.3458988746719674e+76	4.4375731452982574e+76	1.4029569708973818e+48	0.0	37.0	4.918617e+16	1570193284775.0																																	gjuan	UTC	2019-10-04T12:48:04Z	FLOWENGINE
7.701375163432825e+75	8600205.0	4.647347144159101e+47	38401.0	41000000000.0	3.458637048675006e+76	3.8020752995870066e+163	0.0	5.452457086395965e+76	1.720737225646032e+76	1.2488751460129641e+48	0.0	37.0	0.0	1570193285737.0																																	gjuan	UTC	2019-10-04T12:48:05Z	FLOWENGINE
1.0586539781536511e+77	8600207.0	1.3382077745083795e+48	50000.0	1000000000.0	6.226049888470118e+76	0.0	22789969.0	1.579345332089383e+76	4.2687228832547673e+76	6.412256910157223e+47	0.0	38.0	5.004004396684874e+16	1570193287709.0																																	gjuan	UTC	2019-10-04T12:48:07Z	FLOWENGINE
1.0541572794725706e+77	8600208.0	5.5217354344512e+46	65000.0	31000000000.0	8.82611223528402e+75	3.8020752995870066e+163	18966.0	3.151271526801664e+76	3.682234034960166e+76	1.0982558782648896e+48	0.0	27.0	0.0	1570193288541.0																																	gjuan	UTC	2019-10-04T12:48:08Z	FLOWENGINE
8.97342423838125e+76	8600210.0	9.791770704597297e+47	50000.0	70000000000.0	5.641555543549251e+76	0.0	5183.0	1.0879925085634806e+77	3.358948232182892e+75	1.3567811774711205e+48	0.0	37.0	2.107e+18	1570193290777.0																																	gjuan	UTC	2019-10-04T12:48:10Z	FLOWENGINE
1.0070334919153767e+77	8600211.0	1.12583242968253e+48	90000.0	40000000000.0	1.1461323020286912e+76	3.8020752995870066e+163	828555.0	6.554815877746489e+76	4.134051167444618e+76	8.13317876788123e+47	0.0	37.0	0.0	1570193291543.0																																	gjuan	UTC	2019-10-04T12:48:11Z	FLOWENGINE
7.066939241124925e+76	8600212.0	1.4029569708973818e+48	166666.0	50000000000.0	2.0646283206013033e+76	0.0	330788.0	6.424162944651928e+76	2.3435935213979282e+76	4.947846940757539e+47	0.0	37.0	1.45e+17	1570193292694.0																																	gjuan	UTC	2019-10-04T12:48:12Z	FLOWENGINE
9.861099456555824e+76	8600213.0	1.0194795431967811e+48	100000.0	20000000000.0	5.389879871029902e+76	0.0	1924528.0	7.82067154548679e+76	4.1981299142606934e+76	1.3763492840894636e+48	0.0	38.0	5.0116832e+17	1570193293881.0																																	gjuan	UTC	2019-10-04T12:48:13Z	FLOWENGINE
5.806347892515814e+76	8600214.0	1.3704719814734517e+48	90000.0	60000000000.0	1.4246358645169596e+76	3.8020752995870066e+163	43682.0	3.538044710441891e+76	6.9835474280596405e+75	2.5167136465468773e+47	0.0	37.0	0.0	1570193294665.0																																	gjuan	UTC	2019-10-04T12:48:14Z	FLOWENGINE
1.0068998107188954e+77	8600215.0	3.920078694178034e+47	60000.0	20000000000.0	2.5411807828261122e+76	3.8020752995870066e+163	107.0	6.958823700390315e+76	8.66189587788539e+75	1.0959257058984857e+48	0.0	37.0	0.0	1570193295544.0																																	gjuan	UTC	2019-10-04T12:48:15Z	FLOWENGINE
4.6819581205550575e+76	8600000.0	4.38767000528438e+47	400000.0	182000000000.0	6.593782700874983e+76	0.0	7.0	8.321720565170456e+76	4.191423977239722e+76	1.0410010685163678e+48	0.0	38.0	1.058e+16	1570193296569.0																																	gjuan	UTC	2019-10-04T12:48:16Z	FLOWENGINE
4.331596390593928e+76	8600001.0	1.1302923033474628e+48	210000.0	63000000000.0	7.285470771317142e+76	3.8020752995870066e+163	519.0	8.77307017133447e+76	5.2889317973728285e+76	6.008397648534358e+47	0.0	27.0	0.0	1570193297699.0																																	gjuan	UTC	2019-10-04T12:48:17Z	FLOWENGINE
5.906234458189601e+76	8600002.0	4.021352259565171e+47	90000.0	40000000000.0	3.942620324486153e+75	3.8020752995870066e+163	180564.0	2.644680710083536e+76	5.5878422635444274e+76	1.2488751460129641e+48	0.0	38.0	0.0	1570193298571.0																																	gjuan	UTC	2019-10-04T12:48:18Z	FLOWENGINE
9.008936199875844e+76	8600003.0	6.271306833255905e+47	400000.0	182000000000.0	9.176028746824736e+76	0.0	3.0	6.802285253446604e+76	1.1476504424345475e+76	1.0410010685163678e+48	0.0	38.0	3000000000000000.0	1570193299754.0																																	gjuan	UTC	2019-10-04T12:48:19Z	FLOWENGINE
1.1076724133338808e+77	8600004.0	1.1612891183493767e+48	52124.0	70400000000.0	4.713431339600867e+75	3.8020752995870066e+163	31.0	3.32217204111304e+76	1.724732904297529e+76	1.4053438179137611e+48	0.0	37.0	0.0	1570193300578.0																																	gjuan	UTC	2019-10-04T12:48:20Z	FLOWENGINE
5.450835337880332e+75	8600005.0	1.0054225311457813e+48	21000.0	61000000000.0	1.084032594972893e+77	0.0	336774.0	1.0045507398983953e+77	1.313062468065917e+76	8.62764089482236e+47	0.0	37.0	4.95e+17	1570193301664.0																																	gjuan	UTC	2019-10-04T12:48:21Z	FLOWENGINE
7.066461007442628e+76	8600006.0	1.3305824281634359e+48	21000.0	44084106120.0	5.526986814458868e+76	0.0	47.0	1.1835636609829788e+76	1.25476632978407e+76	6.8220778695923275e+47	0.0	38.0	4.8997218864098e+16	1570193302578.0																																	gjuan	UTC	2019-10-04T12:48:22Z	FLOWENGINE
6.600859723095462e+76	8600007.0	5.7223647078963776e+47	400000.0	182000000000.0	2.97284739271057e+76	0.0	5.0	8.948299332173193e+76	4.431496810170184e+76	1.0410010685163678e+48	0.0	38.0	3000000000000000.0	1570193303577.0																																	gjuan	UTC	2019-10-04T12:48:23Z	FLOWENGINE
7.522517494333362e+76	8600008.0	1.3704719814734517e+48	90000.0	52800000000.0	6.337473010802102e+76	3.8020752995870066e+163	43661.0	9.52589078272548e+76	5.341195870336444e+76	2.5167136465468773e+47	0.0	38.0	0.0	1570193304579.0																																	gjuan	UTC	2019-10-04T12:48:24Z	FLOWENGINE
9.515011427776872e+76	8600009.0	6.050152446996041e+46	90000.0	40000000000.0	1.0905392860725503e+77	3.8020752995870066e+163	77189.0	9.368846123874427e+76	9.449926004843296e+75	1.2488751460129641e+48	0.0	38.0	0.0	1570193305577.0																																	gjuan	UTC	2019-10-04T12:48:25Z	FLOWENGINE
8.94351170539893e+76	8600011.0	2.668895878185214e+47	100000.0	27000000000.0	6.487434090581945e+76	3.8020752995870066e+163	164015.0	6.390893259603291e+74	7.64657098330853e+75	1.0747484229214632e+48	0.0	28.0	0.0	1570193307491.0																																	gjuan	UTC	2019-10-04T12:48:27Z	FLOWENGINE
1.922411734462326e+76	8600012.0	2.476377246047558e+47	400000.0	182000000000.0	4.940179976203035e+76	0.0	6.0	5.904956473755095e+76	5.6051639146897075e+75	1.0410010685163678e+48	0.0	38.0	3000000000000000.0	1570193308591.0																																	gjuan	UTC	2019-10-04T12:48:28Z	FLOWENGINE
1.0930595491964439e+77	8600013.0	3.0432498304266684e+47	400000.0	182000000000.0	5.2566083632594546e+76	0.0	3.0	9.44886533938306e+76	3.636096613202444e+75	1.0410010685163678e+48	0.0	37.0	3000000000000000.0	1570193309829.0																																	gjuan	UTC	2019-10-04T12:48:29Z	FLOWENGINE
4.196403096863675e+76	8600014.0	1.2873530014427748e+48	60000.0	50000000000.0	9.792575816849321e+76	3.8020752995870066e+163	31398.0	5.5168818760718975e+76	9.441592804409969e+75	5.0919473910868535e+47	0.0	37.0	0.0	1570193310589.0																																	gjuan	UTC	2019-10-04T12:48:30Z	FLOWENGINE
8.271868040791957e+76	8600015.0	2.971665979415611e+47	60000.0	60000000000.0	4.73294200480228e+76	3.8020752995870066e+163	51506.0	4.164319135890791e+76	8.93405621760277e+75	7.723775656548026e+46	0.0	28.0	0.0	1570193311691.0																																	gjuan	UTC	2019-10-04T12:48:31Z	FLOWENGINE
9.450520195334374e+76	8600016.0	1.3382077745083795e+48	50000.0	1000000000.0	3.436301069978024e+76	0.0	22789453.0	7.215319203173255e+76	3.878382052904458e+76	1.8431763754922607e+47	0.0	37.0	5.010022978240258e+16	1570193312679.0																																	gjuan	UTC	2019-10-04T12:48:32Z	FLOWENGINE
8.964655508445291e+76	8600017.0	1.1302923033474628e+48	210000.0	63000000000.0	5.98532875190484e+76	3.8020752995870066e+163	523.0	2.2597739765036753e+76	3.0639844494118106e+76	6.008397648534358e+47	0.0	27.0	0.0	1570193313687.0																																	gjuan	UTC	2019-10-04T12:48:33Z	FLOWENGINE
5.727331728465732e+76	8600018.0	2.340661247938732e+47	90000.0	40000000000.0	9.022756603991379e+76	0.0	5071.0	5.017919802205615e+75	5.118622657605754e+76	1.1869992228245372e+48	0.0	37.0	6.33458114e+18	1570193314676.0																																	gjuan	UTC	2019-10-04T12:48:34Z	FLOWENGINE
5.6958466073106876e+76	8600019.0	1.3382077745083795e+48	50000.0	1000000000.0	1.3822749422470213e+76	0.0	22789500.0	1.4199122392140745e+76	3.684907397846382e+76	1.2424465584923884e+48	0.0	37.0	8.61828180296883e+16	1570193315773.0																																	gjuan	UTC	2019-10-04T12:48:35Z	FLOWENGINE
2.501196819987757e+76	8600020.0	9.879252036570917e+47	105000.0	35000000000.0	1.114291437242313e+77	3.8020752995870066e+163	51.0	8.036126682227543e+76	5.406712872754951e+76	3.0996929867282002e+47	0.0	28.0	0.0	1570193316594.0																																	gjuan	UTC	2019-10-04T12:48:36Z	FLOWENGINE
7.59711802003912e+75	8600022.0	2.8478756367012537e+47	100000.0	60000000000.0	7.782101475450585e+76	0.0	33259.0	1.1395329174307137e+77	5.531221960601928e+76	1.2210274518960584e+48	0.0	37.0	9.93531e+17	1570193318791.0																																	gjuan	UTC	2019-10-04T12:48:38Z	FLOWENGINE
2.1388681027497747e+75	8600023.0	2.170436395661247e+47	52069.0	61000000000.0	9.37711890422658e+76	3.8020752995870066e+163	277.0	1.3481169852236127e+75	3.601434610002203e+76	5.2887347383493956e+47	0.0	38.0	0.0	1570193319690.0																																	gjuan	UTC	2019-10-04T12:48:39Z	FLOWENGINE
5.2924605218164335e+76	8600024.0	1.4483310949251991e+48	90000.0	40000000000.0	1.0461381049936814e+77	3.8020752995870066e+163	192339.0	1.009158276003164e+77	2.6767384618687435e+76	8.192877116073015e+47	0.0	38.0	0.0	1570193320611.0																																	gjuan	UTC	2019-10-04T12:48:40Z	FLOWENGINE
8.033623277649466e+76	8600025.0	1.0647811302119038e+48	152460.0	71000000000.0	7.983156528912631e+76	3.8020752995870066e+163	935064.0	2.2184254272278254e+76	2.08157576987885e+76	9.944731906025181e+47	0.0	38.0	0.0	1570193321689.0																																	gjuan	UTC	2019-10-04T12:48:41Z	FLOWENGINE
3.180288324475309e+76	8600026.0	9.259904622378384e+47	200000.0	61000000000.0	6.102163578822669e+76	0.0	36369.0	5.768629122092973e+76	1.9132272891794253e+76	7.292812960529735e+47	0.0	38.0	1486640000000000.0	1570193322697.0																																	gjuan	UTC	2019-10-04T12:48:42Z	FLOWENGINE
7.809991665845131e+76	8600027.0	9.540380475472571e+47	80000.0	30000000000.0	5.229318051957064e+76	3.8020752995870066e+163	32281.0	1.14005907528837e+77	4.491895691141163e+76	2.6488556574578344e+47	0.0	38.0	0.0	1570193323608.0																																	gjuan	UTC	2019-10-04T12:48:43Z	FLOWENGINE
3.764142630340984e+76	8600028.0	4.775987788135612e+46	920000.0	50000000000.0	2.2763936315547506e+75	3.8020752995870066e+163	13143.0	2.6572489470454697e+76	5.718423460208284e+76	8.542997101749484e+47	0.0	37.0	0.0	1570193324790.0																																	gjuan	UTC	2019-10-04T12:48:44Z	FLOWENGINE
														1570193361210.0	4.6819581205550575e+76	8600000.0	4.38767000528438e+47	400000.0	182000000000.0	6.593782700874983e+76	0.0	7.0	8.321720565170456e+76	4.191423977239722e+76	1.0410010685163678e+48	0.0	38.0	1.058e+16																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361211.0	4.6819581205550575e+76	8600000.0	2.3377658057320946e+47	90000.0	71000000000.0	1.7643960046935072e+76	0.0	1350.0	1.2878767303424402e+76	5.0570926904185555e+76	8.647271908458368e+47	1.0	37.0	7.271171e+16																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361212.0	4.6819581205550575e+76	8600000.0	6.550393018401567e+47	120000.0	51000000000.0	9.55490887423823e+76	3.8020752995870066e+163	137873.0	9.070638736990818e+76	4.0383201968620136e+76	1.0508649393907562e+47	2.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361213.0	4.6819581205550575e+76	8600000.0	1.335672815467926e+48	51804.0	41000000000.0	2.989390208341539e+76	3.8020752995870066e+163	14.0	9.184310351149103e+76	3.380565128356842e+76	7.02473997858221e+47	3.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361214.0	4.6819581205550575e+76	8600000.0	6.335893431746244e+47	120000.0	40000000000.0	4.3624433674286174e+76	3.8020752995870066e+163	254891.0	1.3890081433993907e+76	2.5172674123948753e+76	2.3666859133218287e+47	4.0	37.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361215.0	4.6819581205550575e+76	8600000.0	6.065516632601268e+47	60000.0	31000000000.0	4.899855008128163e+76	3.8020752995870066e+163	358462.0	1.2527371465674783e+76	5.439267612120976e+76	8.13317876788123e+47	5.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361216.0	4.6819581205550575e+76	8600000.0	4.72335779494254e+47	50000.0	30000000000.0	8.137239105447879e+76	0.0	13630525.0	3.7909947537384225e+76	3.023572794302263e+76	1.1052136496673354e+48	6.0	38.0	1.00432262689185e+17																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361217.0	4.6819581205550575e+76	8600000.0	4.72335779494254e+47	50000.0	30000000000.0	4.614274630959111e+76	0.0	13630526.0	1.0145289107068689e+77	1.8465567605535844e+76	1.1368375087600484e+48	7.0	38.0	2.00729356707763e+17																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361218.0	4.6819581205550575e+76	8600000.0	2.6189518532574815e+47	80000.0	28000000000.0	1.09768613028515e+77	3.8020752995870066e+163	3.0	9.804174657616476e+75	5.5671948314232886e+76	1.2488751460129641e+48	8.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361219.0	4.6819581205550575e+76	8600000.0	2.668895878185214e+47	100000.0	27000000000.0	7.203607105483414e+76	3.8020752995870066e+163	163980.0	7.899622466482825e+76	3.8082090667693966e+76	1.0747484229214632e+48	9.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361220.0	4.6819581205550575e+76	8600000.0	2.668895878185214e+47	100000.0	27000000000.0	7.762735319263172e+76	3.8020752995870066e+163	163981.0	9.792150782224208e+76	3.357810346281443e+76	1.0747484229214632e+48	10.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361221.0	4.6819581205550575e+76	8600000.0	2.668895878185214e+47	100000.0	27000000000.0	6.549248369386492e+76	3.8020752995870066e+163	163982.0	1.0598791396977996e+77	2.7465690245539153e+76	1.0747484229214632e+48	11.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361222.0	4.6819581205550575e+76	8600000.0	2.668895878185214e+47	100000.0	27000000000.0	1.0173305382573405e+77	3.8020752995870066e+163	163983.0	1.0202558939896089e+77	4.734709485121688e+76	1.0747484229214632e+48	12.0	28.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361223.0	4.6819581205550575e+76	8600000.0	2.668895878185214e+47	100000.0	27000000000.0	2.748158103334348e+76	3.8020752995870066e+163	163984.0	3.7368831818162464e+76	1.3186173151032561e+76	1.0747484229214632e+48	13.0	27.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361224.0	4.6819581205550575e+76	8600000.0	5.210111697130947e+47	105000.0	21051116859.0	1.0033334804564288e+77	0.0	11301.0	5.794740517216571e+76	1.5434328948959142e+76	2.9645782781410846e+47	14.0	38.0	1.0030168294906601e+18																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
														1570193361225.0	4.6819581205550575e+76	8600000.0	5.117826365211345e+47	121869.0	21000000000.0	1.0068429697532565e+77	3.8020752995870066e+163	717291.0	2.4037892009587186e+76	5.670091685099512e+76	4.343030399650329e+34	15.0	38.0	0.0																			gjuan	UTC	2019-10-04T12:49:21Z	FLOWENGINE
